,id,title,authors,subjects,subject_split
237,arXiv:2006.10079,"
Title: Overcoming Statistical Shortcuts for Open-ended Visual Counting
","
Authors:
Corentin Dancette, 
Remi Cadene, 
Xinlei Chen, 
Matthieu Cord
","
Subjects: Computer Vision and Pattern Recognition (cs.CV); Computation and Language (cs.CL); Machine Learning (cs.LG); Image and Video Processing (eess.IV)

","['Computer Vision and Pattern Recognition (cs.CV)', 'Computation and Language (cs.CL)', 'Machine Learning (cs.LG)', 'Image and Video Processing (eess.IV)']"
238,arXiv:2006.10745,"
Title: (Non)-neutrality of science and algorithms: Machine Learning between  fundamental physics and society
","
Authors:
Aniello Lampo, 
Michele Mancarella, 
Angelo Piga
","
Subjects: Physics and Society (physics.soc-ph); Computers and Society (cs.CY); History and Philosophy of Physics (physics.hist-ph)

","['Physics and Society (physics.soc-ph)', 'Computers and Society (cs.CY)', 'History and Philosophy of Physics (physics.hist-ph)']"
239,arXiv:2006.10732,"
Title: When Does Preconditioning Help or Hurt Generalization?
","
Authors:
Shun-ichi Amari, 
Jimmy Ba, 
Roger Grosse, 
Xuechen Li, 
Atsushi Nitanda, 
Taiji Suzuki, 
Denny Wu, 
Ji Xu
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
240,arXiv:2006.10717,"
Title: A flexible spiraling-metasurface as a versatile haptic interface
","
Authors:
Osama R. Bilal, 
Vincenzo Costanza, 
Ali Israr, 
Antonio Palermo, 
Paolo Celli, 
Frances Lau, 
Chiara Daraio
","
Subjects: Applied Physics (physics.app-ph); Soft Condensed Matter (cond-mat.soft); Robotics (cs.RO)

","['Applied Physics (physics.app-ph)', 'Soft Condensed Matter (cond-mat.soft)', 'Robotics (cs.RO)']"
241,arXiv:2006.10695,"
Title: Behavior of solutions to the 1D focusing stochastic nonlinear  Schrödinger equation with spatially correlated noise
","
Authors:
Annie Millet, 
Alex D Rodriguez, 
Svetlana Roudenko, 
Kai Yang
","
Subjects: Analysis of PDEs (math.AP); Numerical Analysis (math.NA); Probability (math.PR)

","['Analysis of PDEs (math.AP)', 'Numerical Analysis (math.NA)', 'Probability (math.PR)']"
242,arXiv:2006.10693,"
Title: Quantitative Sensitivity Bounds for Nonlinear Programming and  Time-varying Optimization
","
Authors:
Irina Subotić, 
Adrian Hauswirth, 
Florian Dörfler
","
Subjects: Optimization and Control (math.OC); Systems and Control (eess.SY)

","['Optimization and Control (math.OC)', 'Systems and Control (eess.SY)']"
243,arXiv:2006.10689,"
Title: Free Energy Wells and Overlap Gap Property in Sparse PCA
","
Authors:
Gérard Ben Arous, 
Alexander S. Wein, 
Ilias Zadik
","
Subjects: Probability (math.PR); Data Structures and Algorithms (cs.DS); Machine Learning (cs.LG); Optimization and Control (math.OC); Statistics Theory (math.ST)

","['Probability (math.PR)', 'Data Structures and Algorithms (cs.DS)', 'Machine Learning (cs.LG)', 'Optimization and Control (math.OC)', 'Statistics Theory (math.ST)']"
244,arXiv:2006.10670,"
Title: On a subdiffusive tumour growth model with fractional time derivative
","
Authors:
Marvin Fritz, 
Christina Kuttler, 
Mabel L. Rajendran, 
Laura Scarabosio, 
Barbara Wohlmuth
","
Subjects: Analysis of PDEs (math.AP); Numerical Analysis (math.NA); Cell Behavior (q-bio.CB); Tissues and Organs (q-bio.TO)

","['Analysis of PDEs (math.AP)', 'Numerical Analysis (math.NA)', 'Cell Behavior (q-bio.CB)', 'Tissues and Organs (q-bio.TO)']"
245,arXiv:2006.10666,"
Title: Modeling indoor-level non-pharmaceutical interventions during the  COVID-19 pandemic: a pedestrian dynamics-based microscopic simulation  approach
","
Authors:
Yao Xiao, 
Mofeng Yang, 
Zheng Zhu, 
Hai Yang, 
Lei Zhang, 
Sepehr Ghader
","
Subjects: Physics and Society (physics.soc-ph); Multiagent Systems (cs.MA)

","['Physics and Society (physics.soc-ph)', 'Multiagent Systems (cs.MA)']"
246,arXiv:2006.10664,"
Title: Computing techniques
","
Authors:
X. Buffat
","
Subjects: Accelerator Physics (physics.acc-ph); Distributed, Parallel, and Cluster Computing (cs.DC); Computational Physics (physics.comp-ph)

","['Accelerator Physics (physics.acc-ph)', 'Distributed, Parallel, and Cluster Computing (cs.DC)', 'Computational Physics (physics.comp-ph)']"
247,arXiv:2006.10654,"
Title: Toric Eigenvalue Methods for Solving Sparse Polynomial Systems
","
Authors:
Matías R. Bender, 
Simon Telen
","
Subjects: Algebraic Geometry (math.AG); Symbolic Computation (cs.SC)

","['Algebraic Geometry (math.AG)', 'Symbolic Computation (cs.SC)']"
248,arXiv:2006.10618,"
Title: Converting Biomechanical Models from OpenSim to MuJoCo
","
Authors:
Aleksi Ikkala, 
Perttu Hämäläinen
","
Subjects: Quantitative Methods (q-bio.QM); Other Computer Science (cs.OH)

","['Quantitative Methods (q-bio.QM)', 'Other Computer Science (cs.OH)']"
249,arXiv:2006.10605,"
Title: Riemannian Continuous Normalizing Flows
","
Authors:
Emile Mathieu, 
Maximilian Nickel
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
250,arXiv:2006.10597,"
Title: Variational Autoencoder with Learned Latent Structure
","
Authors:
Marissa C. Connor, 
Gregory H. Canal, 
Christopher J. Rozell
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
251,arXiv:2006.10589,"
Title: Random walks on randomly evolving graphs
","
Authors:
Leran Cai, 
Thomas Sauerwald, 
Luca Zanetti
","
Subjects: Probability (math.PR); Discrete Mathematics (cs.DM)

","['Probability (math.PR)', 'Discrete Mathematics (cs.DM)']"
252,arXiv:2006.10575,"
Title: A Review of 1D Convolutional Neural Networks toward Unknown Substance  Identification in Portable Raman Spectrometer
","
Authors:
M. Hamed Mozaffari, 
Li-Lin Tay
","
Subjects: Signal Processing (eess.SP); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)

","['Signal Processing (eess.SP)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
253,arXiv:2006.10567,"
Title: Neumann spectral-Galerkin method for the inverse scattering Steklov  eigenvalues and applications
","
Authors:
Isaac Harris
","
Subjects: Analysis of PDEs (math.AP); Numerical Analysis (math.NA)

","['Analysis of PDEs (math.AP)', 'Numerical Analysis (math.NA)']"
254,arXiv:2006.10564,"
Title: Distribution-free binary classification: prediction sets, confidence  intervals and calibration
","
Authors:
Chirag Gupta, 
Aleksandr Podkopaev, 
Aaditya Ramdas
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG); Methodology (stat.ME)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)', 'Methodology (stat.ME)']"
255,arXiv:2006.10552,"
Title: XRayGAN: Consistency-preserving Generation of X-ray Images from  Radiology Reports
","
Authors:
Xingyi Yang, 
Nandiraju Gireesh, 
Eric Xing, 
Pengtao Xie
","
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)

","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
256,arXiv:2006.10550,"
Title: ChestX-det10: Chest X-ray Dataset on Detection of Thoracic Abnormalities
","
Authors:
Jingyu Liu, 
Jie Lian, 
Yizhou Yu
","
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)

","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)']"
257,arXiv:2006.10541,"
Title: Exact posterior distributions of wide Bayesian neural networks
","
Authors:
Jiri Hron, 
Yasaman Bahri, 
Roman Novak, 
Jeffrey Pennington, 
Jascha Sohl-Dickstein
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
258,arXiv:2006.10540,"
Title: Infinite attention: NNGP and NTK for deep attention networks
","
Authors:
Jiri Hron, 
Yasaman Bahri, 
Jascha Sohl-Dickstein, 
Roman Novak
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
259,arXiv:2006.10495,"
Title: A Modified Epidemiological Model to Understand the Uneven Impact of  COVID-19 on Vulnerable Individuals and the Approaches Required to Help them  Emerge from Lockdown
","
Authors:
Dario Ortega Anderez, 
Eiman Kanjo, 
Ganna Pogrebna, 
Shane Johnson, 
John Alan Hunt
","
Subjects: Physics and Society (physics.soc-ph); Social and Information Networks (cs.SI)

","['Physics and Society (physics.soc-ph)', 'Social and Information Networks (cs.SI)']"
260,arXiv:2006.10489,"
Title: Photometric Data-driven Classification of Type Ia Supernovae in the Open  Supernova Catalog
","
Authors:
Stanislav Dobryakov, 
Konstantin Malanchev, 
Denis Derkach, 
Mikhail Hushchyn
","
Subjects: Instrumentation and Methods for Astrophysics (astro-ph.IM); Machine Learning (cs.LG); Machine Learning (stat.ML)

","['Instrumentation and Methods for Astrophysics (astro-ph.IM)', 'Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']"
261,arXiv:2006.10459,"
Title: Stochastic bandits with arm-dependent delays
","
Authors:
Anne Gael Manegueu, 
Claire Vernade, 
Alexandra Carpentier, 
Michal Valko
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
262,arXiv:2006.10455,"
Title: What Do Neural Networks Learn When Trained With Random Labels?
","
Authors:
Hartmut Maennel, 
Ibrahim Alabdulmohsin, 
Ilya Tolstikhin, 
Robert J. N. Baldock, 
Olivier Bousquet, 
Sylvain Gelly, 
Daniel Keysers
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
263,arXiv:2006.10436,"
Title: Low-Rank Autoregressive Tensor Completion for Multivariate Time Series  Forecasting
","
Authors:
Xinyu Chen, 
Lijun Sun
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
264,arXiv:2006.10417,"
Title: Deep Dense and Convolutional Autoencoders for Unsupervised Anomaly  Detection in Machine Condition Sounds
","
Authors:
Alexandrine Ribeiro, 
Luis Miguel Matos, 
Pedro Jose Pereira, 
Eduardo C. Nunes, 
Andre L. Ferreira, 
Paulo Cortez, 
Andre Pilastri
","
Subjects: Audio and Speech Processing (eess.AS); Machine Learning (cs.LG); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Machine Learning (cs.LG)', 'Sound (cs.SD)']"
265,arXiv:2006.10414,"
Title: Multi-Encoder-Decoder Transformer for Code-Switching Speech Recognition
","
Authors:
Xinyuan Zhou, 
Emre Yılmaz, 
Yanhua Long, 
Yijie Li, 
Haizhou Li
","
Subjects: Audio and Speech Processing (eess.AS); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Sound (cs.SD)']"
266,arXiv:2006.10407,"
Title: Self-and-Mixed Attention Decoder with Deep Acoustic Structure for  Transformer-based LVCSR
","
Authors:
Xinyuan Zhou, 
Grandee Lee, 
Emre Yılmaz, 
Yanhua Long, 
Jiaen Liang, 
Haizhou Li
","
Subjects: Audio and Speech Processing (eess.AS); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Sound (cs.SD)']"
267,arXiv:2006.10400,"
Title: Median Matrix Completion: from Embarrassment to Optimality
","
Authors:
Weidong Liu, 
Xiaojun Mao, 
Raymond K. W. Wong
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
268,arXiv:2006.10390,"
Title: Appearance Learning for Image-based Motion Estimation in Tomography
","
Authors:
Alexander Preuhs, 
Michael Manhart, 
Philipp Roser, 
Elisabeth Hoppe, 
Yixing Huang, 
Marios Psychogios, 
Markus Kowarschik, 
Andreas Maier
","
Subjects: Image and Video Processing (eess.IV); Machine Learning (cs.LG)

","['Image and Video Processing (eess.IV)', 'Machine Learning (cs.LG)']"
269,arXiv:2006.10388,"
Title: Self-supervised Learning for Speech Enhancement
","
Authors:
Yu-Che Wang, 
Shrikant Venkataramani, 
Paris Smaragdis
","
Subjects: Audio and Speech Processing (eess.AS); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Sound (cs.SD)']"
270,arXiv:2006.10363,"
Title: Cell-Free Massive MIMO with Nonorthogonal Pilots for Internet of Things
","
Authors:
Shilpa Rao (1), 
Alexei Ashikhmin (2), 
Hong Yang (2) ((1) Center for Pervasive Communications and Computing, UC Irvine (2) Nokia Bell Labs, Murray Hill, NJ)
","
Subjects: Signal Processing (eess.SP); Information Theory (cs.IT)

","['Signal Processing (eess.SP)', 'Information Theory (cs.IT)']"
271,arXiv:2006.10358,"
Title: Cloud detection in Landsat-8 imagery in Google Earth Engine based on a  deep neural network
","
Authors:
Zhixiang Yin, 
Feng Ling, 
Giles M. Foody, 
Yun Du
","
Subjects: Image and Video Processing (eess.IV); Machine Learning (cs.LG)

","['Image and Video Processing (eess.IV)', 'Machine Learning (cs.LG)']"
272,arXiv:2006.10340,"
Title: B{é}renger's PML on Rectangular Domains for Pauli's Equations
","
Authors:
Laurence Halpern (LAGA), 
Jeffrey Rauch
","
Subjects: Analysis of PDEs (math.AP); Numerical Analysis (math.NA)

","['Analysis of PDEs (math.AP)', 'Numerical Analysis (math.NA)']"
273,arXiv:2006.10325,"
Title: When OT meets MoM: Robust estimation of Wasserstein Distance
","
Authors:
Guillaume Staerman, 
Pierre Laforgue, 
Pavlo Mozharovskyi, 
Florence d'Alché-Buc
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
274,arXiv:2006.10317,"
Title: Adversarially Trained Multi-Singer Sequence-To-Sequence Singing  Synthesizer
","
Authors:
Jie Wu, 
Jian Luan
","
Subjects: Audio and Speech Processing (eess.AS); Machine Learning (cs.LG); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Machine Learning (cs.LG)', 'Sound (cs.SD)']"
275,arXiv:2006.10311,"
Title: SGD for Structured Nonconvex Functions: Learning Rates, Minibatching and  Interpolation
","
Authors:
Robert M. Gower, 
Othmane Sebbouh, 
Nicolas Loizou
","
Subjects: Optimization and Control (math.OC); Machine Learning (cs.LG); Machine Learning (stat.ML)

","['Optimization and Control (math.OC)', 'Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']"
276,arXiv:2006.10300,"
Title: Hyperspectral Image Super-resolution via Deep Progressive Zero-centric  Residual Learning
","
Authors:
Zhiyu Zhu, 
Junhui Hou, 
Jie Chen, 
Huanqiang Zeng, 
Jiantao Zhou
","
Subjects: Image and Video Processing (eess.IV); Machine Learning (cs.LG)

","['Image and Video Processing (eess.IV)', 'Machine Learning (cs.LG)']"
277,arXiv:2006.10299,"
Title: Quantum algorithm for training nonlinear SVMs in almost linear time
","
Authors:
Jonathan Allcock, 
Chang-Yu Hsieh
","
Subjects: Quantum Physics (quant-ph); Machine Learning (cs.LG)

","['Quantum Physics (quant-ph)', 'Machine Learning (cs.LG)']"
278,arXiv:2006.10296,"
Title: Boosting Objective Scores of Speech Enhancement Model through MetricGAN  Post-Processing
","
Authors:
Szu-Wei Fu, 
Chien-Feng Liao, 
Tsun-An Hsieh, 
Kuo-Hsuan Hung, 
Syu-Siang Wang, 
Cheng Yu, 
Heng-Cheng Kuo, 
Ryandhimas E. Zezario, 
You-Jin Li, 
Shang-Yi Chuang, 
Yen-Ju Lu, 
Yu Tsao
","
Subjects: Audio and Speech Processing (eess.AS); Machine Learning (cs.LG); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Machine Learning (cs.LG)', 'Sound (cs.SD)']"
279,arXiv:2006.10288,"
Title: Individual Calibration with Randomized Forecasting
","
Authors:
Shengjia Zhao, 
Tengyu Ma, 
Stefano Ermon
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
280,arXiv:2006.10287,"
Title: A Framework for Sample Efficient Interval Estimation with Control  Variates
","
Authors:
Shengjia Zhao, 
Christopher Yeh, 
Stefano Ermon
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
281,arXiv:2006.10281,"
Title: Stochastic Variance Reduction via Accelerated Dual Averaging for  Finite-Sum Optimization
","
Authors:
Chaobing Song, 
Yong Jiang, 
Yi Ma
","
Subjects: Optimization and Control (math.OC); Machine Learning (cs.LG)

","['Optimization and Control (math.OC)', 'Machine Learning (cs.LG)']"
282,arXiv:2006.10277,"
Title: Active Learning for Nonlinear System Identification with Guarantees
","
Authors:
Horia Mania, 
Michael I. Jordan, 
Benjamin Recht
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG); Optimization and Control (math.OC)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)', 'Optimization and Control (math.OC)']"
283,arXiv:2006.10275,"
Title: Structured Massive Access for Scalable Cell-Free Massive MIMO Systems
","
Authors:
Shuaifei Chen, 
Jiayi Zhang, 
Emil Björnson, 
Jing Zhang, 
Bo Ai
","
Subjects: Signal Processing (eess.SP); Information Theory (cs.IT)

","['Signal Processing (eess.SP)', 'Information Theory (cs.IT)']"
284,arXiv:2006.10274,"
Title: Guarantees for Hierarchical Clustering by the Sublevel Set method
","
Authors:
Marina Meila
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
285,arXiv:2006.10254,"
Title: Neural Manifold Ordinary Differential Equations
","
Authors:
Aaron Lou, 
Derek Lim, 
Isay Katsman, 
Leo Huang, 
Qingxuan Jiang, 
Ser-Nam Lim, 
Christopher De Sa
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG); Differential Geometry (math.DG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)', 'Differential Geometry (math.DG)']"
286,arXiv:2006.10253,"
Title: Apollonius Allocation Algorithm for Heterogeneous Pursuers to Capture  Multiple Evaders
","
Authors:
Venkata Ramana Makkapati, 
Panagiotis Tsiotras
","
Subjects: Optimization and Control (math.OC); Robotics (cs.RO); Systems and Control (eess.SY)

","['Optimization and Control (math.OC)', 'Robotics (cs.RO)', 'Systems and Control (eess.SY)']"
287,arXiv:2006.10216,"
Title: Generating Fundus Fluorescence Angiography Images from Structure Fundus  Images Using Generative Adversarial Networks
","
Authors:
Wanyue Li, 
Wen Kong, 
Yiwei Chen, 
Jing Wang, 
Yi He, 
Guohua Shi, 
Guohua Deng
","
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)

","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)']"
288,arXiv:2006.10179,"
Title: Competitive Mirror Descent
","
Authors:
Florian Schäfer, 
Anima Anandkumar, 
Houman Owhadi
","
Subjects: Optimization and Control (math.OC); Computer Science and Game Theory (cs.GT); Machine Learning (cs.LG)

","['Optimization and Control (math.OC)', 'Computer Science and Game Theory (cs.GT)', 'Machine Learning (cs.LG)']"
289,arXiv:2006.10178,"
Title: Variational State-Space Models for Localisation and Dense 3D Mapping in  6 DoF
","
Authors:
Atanas Mirchev, 
Baris Kayalibay, 
Patrick van der Smagt, 
Justin Bayer
","
Subjects: Machine Learning (stat.ML); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
290,arXiv:2006.10160,"
Title: Matern Gaussian processes on Riemannian manifolds
","
Authors:
Viacheslav Borovitskiy, 
Alexander Terenin, 
Peter Mostowsky, 
Marc Peter Deisenroth
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)']"
291,arXiv:2006.10159,"
Title: Ultra Low-latency, Low-area Inference Accelerators using Heterogeneous  Deep Quantization with QKeras and hls4ml
","
Authors:
Claudionor N. Coelho Jr., 
Aki Kuusela, 
Hao Zhuang, 
Thea Aarrestad, 
Vladimir Loncar, 
Jennifer Ngadiuba, 
Maurizio Pierini, 
Sioni Summers
","
Subjects: Instrumentation and Detectors (physics.ins-det); Machine Learning (cs.LG); Image and Video Processing (eess.IV); Signal Processing (eess.SP); High Energy Physics - Experiment (hep-ex)

","['Instrumentation and Detectors (physics.ins-det)', 'Machine Learning (cs.LG)', 'Image and Video Processing (eess.IV)', 'Signal Processing (eess.SP)', 'High Energy Physics - Experiment (hep-ex)']"
292,arXiv:2006.10152,"
Title: Extremal overlap-free and extremal $β$-free binary words
","
Authors:
Lucas Mol, 
Narad Rampersad, 
Jeffrey Shallit
","
Subjects: Combinatorics (math.CO); Discrete Mathematics (cs.DM); Formal Languages and Automata Theory (cs.FL)

","['Combinatorics (math.CO)', 'Discrete Mathematics (cs.DM)', 'Formal Languages and Automata Theory (cs.FL)']"
293,arXiv:2006.10148,"
Title: The Essential Role of Empirical Validation in Legislative Redistricting  Simulation
","
Authors:
Benjamin Fifield, 
Kosuke Imai, 
Jun Kawahara, 
Christopher T. Kenny
","
Subjects: Applications (stat.AP); Computers and Society (cs.CY)

","['Applications (stat.AP)', 'Computers and Society (cs.CY)']"
294,arXiv:2006.10147,"
Title: Are you wearing a mask? Improving mask detection from speech using  augmentation by cycle-consistent GANs
","
Authors:
Nicolae-Cătălin Ristea, 
Radu Tudor Ionescu
","
Subjects: Audio and Speech Processing (eess.AS); Computer Vision and Pattern Recognition (cs.CV); Sound (cs.SD)

","['Audio and Speech Processing (eess.AS)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Sound (cs.SD)']"
295,arXiv:2006.10142,"
Title: A parallel hybrid implementation of the 2D acoustic wave equation
","
Authors:
Arshyn Altybay, 
Michael Ruzhansky, 
Niyaz Tokmagambetov
","
Subjects: Computational Physics (physics.comp-ph); Analysis of PDEs (math.AP); Numerical Analysis (math.NA)

","['Computational Physics (physics.comp-ph)', 'Analysis of PDEs (math.AP)', 'Numerical Analysis (math.NA)']"
296,arXiv:2006.10137,"
Title: MoFlow: An Invertible Flow Model for Generating Molecular Graphs
","
Authors:
Chengxi Zang, 
Fei Wang
","
Subjects: Machine Learning (stat.ML); Machine Learning (cs.LG); Chemical Physics (physics.chem-ph)

","['Machine Learning (stat.ML)', 'Machine Learning (cs.LG)', 'Chemical Physics (physics.chem-ph)']"
297,arXiv:2006.10126,"
Title: Using Weighted P-Values in Fisher's Method
","
Authors:
Arvind Thiagarajan
","
Subjects: Methodology (stat.ME); Machine Learning (cs.LG); Statistics Theory (math.ST); Computation (stat.CO)

","['Methodology (stat.ME)', 'Machine Learning (cs.LG)', 'Statistics Theory (math.ST)', 'Computation (stat.CO)']"
298,arXiv:2006.10112,"
Title: Interface learning of multiphysics and multiscale systems
","
Authors:
Shady E. Ahmed, 
Omer San, 
Kursat Kara, 
Rami Younis, 
Adil Rasheed
","
Subjects: Computational Physics (physics.comp-ph); Machine Learning (cs.LG); Fluid Dynamics (physics.flu-dyn)

","['Computational Physics (physics.comp-ph)', 'Machine Learning (cs.LG)', 'Fluid Dynamics (physics.flu-dyn)']"
299,arXiv:2006.10044,"
Title: Hybrid Beamforming Structure for Massive MIMO System: Full-connection  v.s. Partial-connection
","
Authors:
Zheda Li, 
Shengqian Han, 
Andreas F. Molisch
","
Subjects: Signal Processing (eess.SP); Information Theory (cs.IT)

","['Signal Processing (eess.SP)', 'Information Theory (cs.IT)']"
300,arXiv:2006.09611,"
Title: Learning a functional control for high-frequency finance
","
Authors:
Laura Leal, 
Mathieu Laurière, 
Charles-Albert Lehalle
","
Subjects: Optimization and Control (math.OC); Computational Engineering, Finance, and Science (cs.CE); Machine Learning (cs.LG); Computational Finance (q-fin.CP); Trading and Market Microstructure (q-fin.TR)

","['Optimization and Control (math.OC)', 'Computational Engineering, Finance, and Science (cs.CE)', 'Machine Learning (cs.LG)', 'Computational Finance (q-fin.CP)', 'Trading and Market Microstructure (q-fin.TR)']"
